Timer started ...
MOD: delay(105 105), type(tORP+tBUF+tIOO(LVCMOS18)), from(cpld_sdo.OUT), to(cpld_sdo.PAD)
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i9.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i8.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i7.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i6.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(n151 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i9.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i8.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i7.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i6.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(n151 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i9.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i8.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i7.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(n151 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i9.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i8.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i12.D.X1 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i11.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i10.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i9.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i12.D.X1 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i11.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i10.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i10.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i12.D.X1 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i11.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i11.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i12.D.X2 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i12.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i13.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i14.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i14.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i14.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i14.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i14.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i14.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i14.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i14.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i14.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i15.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i15.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i15.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i15.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i15.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i15.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i15.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i15.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i16.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i16.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i16.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i16.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i16.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i16.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i16.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i17.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i17.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i17.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i17.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i17.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i17.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i18.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i18.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i18.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i18.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i18.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i19.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i19.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i19.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i19.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i20.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i20.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i20.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i21.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i21.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i22.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(n151.OUT), to(pps_counter__temp_pcnt_5__i12.D.X1 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(n151.OUT), to(pps_counter__temp_pcnt_5__i11.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(n151.OUT), to(pps_counter__temp_pcnt_5__i10.D )
Fmax/Tpd has been written in: .\ktest1.lco
Timing result in log-file: .\ktest1.tlg


Timer ended.
